ENSEMBL	SYMBOL	lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	logFDR	n.studies
ENSG00000171861	MRM3	-0.0887997438924089	-0.0342674263358611	0.0202648912206866	0.218092241613759	2.87905487088449	0.0897386791408313	0.0278231222546392	0.00106777402541961	65.2663792512998	2.87905487088449	0.814954260253367	1	0.0888667655876423	2
ENSG00000172175	MALT1	-0.0326005275058502	0.0551280281733304	0.142856583852511	0.218088058748353	1.78301559917713	0.410037032747408	0.0447602896640817	0	0	1	0.814954260253367	1	0.0888667655876423	3
ENSG00000204852	TCTN1	-0.319306717285203	0.538592347840051	1.39649141296531	0.218520045734426	44.4910717785219	2.18215962627062e-10	0.437711647709985	0.526148402164351	95.5047160698756	22.245535889261	0.814954260253367	1	0.0888667655876423	3
ENSG00000112941	TENT4A	-0.0383115924204161	0.0644380305027189	0.167187653425854	0.219010026078706	0.110793374906169	0.73924269144851	0.0524242403093174	0	0	1	0.815633492801545	1	0.0885049488573103	2
ENSG00000170421	KRT8	-0.0403400045516215	-0.015544980922547	0.00925004270652754	0.219154701210615	0.0449898679256567	0.832022660427783	0.0126507547203186	0	0	1	0.815957337638786	1	0.0883325477564588	2
ENSG00000034677	RNF19A	-2.19931103537574	-0.846914265716605	0.505482503942527	0.219675157640134	49.2892149129984	1.98144933921493e-11	0.69001103098152	1.32999186125765	95.9423171914378	24.6446074564992	0.8161754805673	1	0.0882164563824885	3
ENSG00000104499	GML	-0.005400344887788	0.00905053881705652	0.023501422521901	0.219627694031268	0.241209261600503	0.623334083393131	0.00737303533066488	0	0	1	0.8161754805673	1	0.0882164563824885	2
ENSG00000146038	DCDC2	-0.604666444293801	1.0153631553263	2.6353927549464	0.219289701663323	340.416643698292	1.20078442701714e-74	0.826560902342434	2.03107327810656	99.412484660482	170.208321849146	0.8161754805673	1	0.0882164563824885	3
ENSG00000146453	PNLDC1	-0.0319825323823704	-0.012319820537194	0.0073428913079825	0.219435620090283	0.0350800809281502	0.851427953510463	0.0100321801830408	0	0	1	0.8161754805673	1	0.0882164563824885	2
ENSG00000152894	PTPRK	-1.4302393958514	2.40083344573692	6.23190628732525	0.219350012545231	99.3311787689495	2.13618374426177e-23	1.95466491823694	7.56490330723025	98.9932667543128	99.3311787689495	0.8161754805673	1	0.0882164563824885	2
ENSG00000168917	SLC35G2	-1.95146222582139	-0.751684956554303	0.448092312712781	0.219462939330741	97.7811634869653	5.84911461769112e-22	0.612142508092381	1.09891108625215	97.9546162791706	48.8905817434826	0.8161754805673	1	0.0882164563824885	3
ENSG00000174080	CTSF	-0.861283885937153	-0.331693437750782	0.19789701043559	0.219609957390903	33.6674507440602	4.88884154189249e-08	0.270204173323445	0.203753877842405	94.0595442904068	16.8337253720301	0.8161754805673	1	0.0882164563824885	3
ENSG00000204334	ERICH2	-0.106815536465594	0.179095825829276	0.465007188124147	0.219549113572371	9.64487300652035	0.0080471563109361	0.145875824530503	0.0492258287324866	79.2635942573021	4.82243650326017	0.8161754805673	1	0.0882164563824885	3
ENSG00000138073	PREB	-0.0512261632945764	-0.0197210153323088	0.0117841326299589	0.219874332430355	1.98244487507483	0.371122739247287	0.0160743504527513	0	0	1	0.816369397059761	1	0.0881132838888239	3
ENSG00000151503	NCAPD3	-0.0724618682542052	0.121191046187184	0.314843960628574	0.219981861060262	4.79585694179228	0.0909060729502984	0.0988043229206755	0.0174215707320236	58.2973382176706	2.39792847089614	0.816369397059761	1	0.0881132838888239	3
ENSG00000179862	CITED4	-0.0484874721961604	-0.0186631476016272	0.0111611769929061	0.220016085647428	0.1721315646255	0.678224325318746	0.0152167717518198	0	0	1	0.816369397059761	1	0.0881132838888239	2
ENSG00000181773	GPR3	-0.0325630985945682	-0.0125375898988071	0.00748791879695394	0.219786454131688	0.376618871780447	0.539418336857199	0.010217284018339	0	0	1	0.816369397059761	1	0.0881132838888239	2
ENSG00000214087	ARL16	-0.0873885890946391	-0.0336392510245496	0.0201100870455398	0.219953503778183	2.83432743870714	0.242400558837702	0.0274236355841523	0.00067161575683955	29.4365226583601	1.41716371935357	0.816369397059761	1	0.0881132838888239	3
ENSG00000070718	AP3M2	-0.211648530470475	0.351028624332461	0.913705779135396	0.221430870338586	16.6645852042143	0.000240619766659291	0.287085456284534	0.211508862337927	87.9985011598475	8.33229260210714	0.816695509012911	1	0.0879398325788464	3
ENSG00000100266	PACSIN2	-0.203660235024105	0.337551695940552	0.878763626905208	0.22154822643167	9.36886102585715	0.009237994032671	0.276133610226345	0.175277071447419	78.6526879363437	4.68443051292858	0.816695509012911	1	0.0879398325788464	3
ENSG00000100575	TIMM9	-0.21117129079713	-0.0811309924075372	0.0489093059820551	0.221403658435047	9.01569008888561	0.0110221869245459	0.0663483101808674	0.00993552403738576	77.8164513167376	4.50784504444281	0.816695509012911	1	0.0879398325788464	3
ENSG00000103260	METRN	-0.12502020082225	0.208410592574845	0.54184138597194	0.220547498906558	3.76591344501254	0.152139605487298	0.170120877744262	0.0408546518927368	46.892034848843	1.88295672250627	0.816695509012911	1	0.0879398325788464	3
ENSG00000111716	LDHB	-1.34787717220564	-0.518640817624275	0.310595536957087	0.220256063275844	52.2785077986851	4.44494376052733e-12	0.423087547078555	0.491576568145826	96.1743361005987	26.1392538993425	0.816695509012911	1	0.0879398325788464	3
ENSG00000114019	AMOTL2	-0.0512474838792074	0.0851041692354438	0.221455822350095	0.22121051092095	9.12799402728296	0.010420325411422	0.0695684482930175	0.0110610746244239	78.0893809305513	4.56399701364148	0.816695509012911	1	0.0879398325788464	3
ENSG00000127481	UBR4	-1.44317502575939	-0.555044773473762	0.333085478811862	0.220614164902682	19.7413318347683	5.1668310329808e-05	0.453136006218013	0.527994892169528	89.8689712693162	9.87066591738416	0.816695509012911	1	0.0879398325788464	3
ENSG00000129595	EPB41L4A	-0.479447576233221	0.797947739143148	2.07534305451952	0.220829115070785	57.1662686971088	3.85924612642785e-13	0.651744279717536	1.2101406527578	96.5014333704429	28.5831343485544	0.816695509012911	1	0.0879398325788464	3
ENSG00000130382	MLLT1	-0.186923103333853	0.310445249942788	0.807813603219429	0.221193025337716	20.499530614954	3.53657999653235e-05	0.253764026890198	0.164722943573774	90.2436790501874	10.249765307477	0.816695509012911	1	0.0879398325788464	3
ENSG00000135917	SLC19A3	-0.171013660102693	-0.0656995703492381	0.0396145194042163	0.22143852750213	5.16530434421562	0.0755733045852476	0.0537326657959833	0.00529498863369161	61.280113102344	2.58265217210781	0.816695509012911	1	0.0879398325788464	3
ENSG00000143847	PPFIA4	-0.274980548001001	-0.105698165632354	0.0635842167362934	0.221034776361838	12.2356226447636	0.0022032729438896	0.0863701495047487	0.0178261592518885	83.6542850489434	6.11781132238181	0.816695509012911	1	0.0879398325788464	3
ENSG00000143850	PLEKHA6	-0.150141816318412	0.249527568195081	0.649196952708575	0.221075219915055	4.95461360877958	0.083969066460055	0.203916698299578	0.0753799505236799	59.633582799353	2.47730680438979	0.816695509012911	1	0.0879398325788464	3
ENSG00000144445	KANSL1L	-0.418393804178274	0.69420115146676	1.8067961071118	0.221361736329247	26.4019546655194	1.84879342794651e-06	0.567660918476585	0.854909145596007	92.424803294538	13.2009773327597	0.816695509012911	1	0.0879398325788464	3
ENSG00000146918	NCAPG2	-0.0270803215064564	0.0451610145483682	0.117402350603193	0.220479659088659	0.76383183295979	0.682552442204619	0.0368585018013877	0	0	1	0.816695509012911	1	0.0879398325788464	3
ENSG00000151650	VENTX	-0.00448981999930533	0.00744270930728609	0.0193752386138775	0.221520975761189	0.0198955124195967	0.887829294933916	0.00608813702737075	0	0	1	0.816695509012911	1	0.0879398325788464	2
ENSG00000151876	FBXO4	-0.0884980538872049	-0.034053111966705	0.0203918299537949	0.220244474771214	1.52695157421882	0.466043739762766	0.0277785420293203	0	0	1	0.816695509012911	1	0.0879398325788464	3
ENSG00000153904	DDAH1	-1.52654642753706	-0.586707279520865	0.353131868495325	0.221128076457437	38.022849032731	5.53915144680482e-09	0.479518580662462	0.64354065638589	94.7400048894854	19.0114245163655	0.816695509012911	1	0.0879398325788464	3
ENSG00000154065	ANKRD29	-0.146310641971939	0.243922623838291	0.63415588964852	0.220532926965917	13.3269107980738	0.00127672713795266	0.199102263556035	0.0893898134486099	84.9927711657748	6.6634553990369	0.816695509012911	1	0.0879398325788464	3
ENSG00000154370	TRIM11	-0.104260826380376	0.173041404891245	0.450343636162867	0.221310229696168	12.4442763529067	0.00198499640395672	0.141483330030014	0.0486483671995824	83.9283543431366	6.22213817645333	0.816695509012911	1	0.0879398325788464	3
ENSG00000162753	SLC9C2	-0.865895641172733	1.44476265538397	3.75542095194068	0.220391611353269	362.503741408652	1.920050796507e-79	1.17892895725783	4.14128017658753	99.4482815564253	181.251870704326	0.816695509012911	1	0.0879398325788464	3
ENSG00000186648	CARMIL3	-0.241480715726115	-0.0928645004503445	0.0557517148254262	0.220686251618893	2.28585429657149	0.130558236566393	0.0758259929509096	0.00695929841207901	56.2526797311675	2.28585429657149	0.816695509012911	1	0.0879398325788464	2
ENSG00000197496	SLC2A10	-0.0232560349956859	0.038658634794515	0.100573304584716	0.221037685346963	0.153992888909826	0.925893145655468	0.0315896977080069	0	0	1	0.816695509012911	1	0.0879398325788464	3
ENSG00000198612	COPS8	-0.0957845110191977	-0.0368371550515931	0.0221102009160115	0.220645626340422	1.07723443367677	0.583554624235061	0.0300757342647997	0	0	1	0.816695509012911	1	0.0879398325788464	3
ENSG00000213639	PPP1CB	-0.236449876635169	0.393343788605085	1.02313745384534	0.220908975986015	13.7942078603879	0.00101070827634259	0.321329203091478	0.258527637168709	85.501160920278	6.89710393019393	0.816695509012911	1	0.0879398325788464	3
ENSG00000244242	IFITM10	-0.00429264174924924	0.00712196045649137	0.018536562662232	0.221371805251348	0.0419438801394272	0.83772678442666	0.0058238836508107	0	0	1	0.816695509012911	1	0.0879398325788464	2
ENSG00000160282	FTCD	-0.0171983291969379	0.0284939249241952	0.0741861790453283	0.221615508419304	0.289689891555177	0.590419323592211	0.0233128029298231	0	0	1	0.816730563744447	1	0.0879211919109556	2
ENSG00000091409	ITGA6	-2.42132490736781	-0.929739572488565	0.561845762390683	0.221824577684202	96.7303289480404	9.89181425164388e-22	0.761026910006859	1.69455948595713	97.9323961556315	48.3651644740202	0.817189350330966	1	0.0876773017589152	3
ENSG00000184076	UQCR10	-0.453998340011428	-0.17431892922178	0.105360481567869	0.221855607736454	16.1891810528974	0.000305185574179474	0.142696199009637	0.0518535649686708	87.646070585874	8.09459052644869	0.817189350330966	1	0.0876773017589152	3
ENSG00000100413	POLR3H	-0.0313323462522483	0.0518164264505314	0.134965199153311	0.221932701690197	1.78064189685056	0.410523974583297	0.0424236227597275	0	0	1	0.817260381295731	1	0.087639554062594	3
ENSG00000103126	AXIN1	-0.0198514393399632	0.0328121867780491	0.0854758128960613	0.222025512954818	1.98367113474248	0.37089526256734	0.0268696907358585	0	0	1	0.817389238708924	1	0.0875710842658459	3
ENSG00000003987	MTMR7	-0.101944253996462	0.168352946944079	0.43865014788462	0.222180123221052	21.2466483158026	2.43415897582529e-05	0.137909269288931	0.0495791029973815	90.5867505769723	10.6233241579013	0.817680444866305	1	0.0874163884386842	3
ENSG00000111879	FAM184A	-0.421098085857047	0.695250331540764	1.81159874893858	0.222220292082927	19.9842923230843	4.57578973465912e-05	0.569575985172904	0.856113234461282	89.992139988416	9.99214616154217	0.817680444866305	1	0.0874163884386842	3
ENSG00000180228	PRKRA	-0.1207645244259	-0.0463347485134255	0.0280950273990488	0.222413378144518	1.43332526497493	0.488379440872395	0.0379750732664308	0	0	1	0.818177966908419	1	0.0871522199964494	3
ENSG00000172318	B3GALT1	-0.164794400485792	-0.0632162336151274	0.0383619332555366	0.222553792231052	16.2259241225411	0.000299630034922582	0.0518265476671509	0.00675255548573022	87.6740456512945	8.11296206127054	0.818481519451193	1	0.0869911221054041	3
ENSG00000043093	DCUN1D1	-1.21023056937403	-0.464058528664299	0.282113512045437	0.222867446668132	39.4249724209969	2.74774239281268e-09	0.380707016351038	0.408623977557309	94.9270731792958	19.7124862104985	0.818852170882694	1	0.0867944952661585	3
ENSG00000067836	ROGDI	-0.12299780082502	-0.0471618784704119	0.028674043884196	0.222886266786207	0.240504185097876	0.886696878863379	0.0386925081036142	0	0	1	0.818852170882694	1	0.0867944952661585	3
ENSG00000140320	BAHD1	-0.491860089208515	-0.188638993247786	0.114582102712943	0.22272015031316	16.2595212998857	0.000294638714159848	0.154707483582606	0.0607432465311408	87.6995148681649	8.12976064994285	0.818852170882694	1	0.0867944952661585	3
ENSG00000156374	PCGF6	-0.0337055967467137	0.055444404399775	0.144594405546264	0.222864695313079	0.61442246340234	0.735495224590136	0.0454855302697868	0	0	1	0.818852170882694	1	0.0867944952661585	3
ENSG00000015285	WAS	-0.0717067039522464	-0.0274747304361634	0.0167572430799195	0.223439359644438	0.27515132134724	0.871468411615657	0.0225677481142404	0	0	1	0.818872817221539	1	0.0867835452091005	3
ENSG00000034713	GABARAPL2	-0.622396092228725	-0.238509981061173	0.145376130106379	0.223325267160605	23.5850164591644	7.56099146972968e-06	0.195863859844159	0.103008272939109	91.5200398377383	11.7925082295822	0.818872817221539	1	0.0867835452091005	3
ENSG00000101460	MAP1LC3A	-0.0306936951443778	0.0504459189488837	0.131585533042145	0.223017341137884	1.88814361796335	0.389040507271505	0.0413985230000553	0	0	1	0.818872817221539	1	0.0867835452091005	3
ENSG00000103507	BCKDK	-0.0992549630938035	-0.038033317879993	0.0231883273338175	0.22337316991344	2.43668920211548	0.295719295369721	0.031236107243153	0.000581282487125763	17.9214157364163	1.21834460105774	0.818872817221539	1	0.0867835452091005	3
ENSG00000138439	FAM117B	-0.024863674206491	0.0408025619444817	0.106468798095454	0.223281406909008	0.465459332228549	0.792367748425999	0.0335037973498184	0	0	1	0.818872817221539	1	0.0867835452091005	3
ENSG00000145781	COMMD10	-0.0875693593380886	0.143907394613041	0.37538414856417	0.223035852725352	0.44773989700108	0.799419093260989	0.118102554831103	0	0	1	0.818872817221539	1	0.0867835452091005	3
ENSG00000179698	WDR97	-0.0144955225276616	0.023778836752698	0.0620531960330576	0.223348164545241	0.888753031627825	0.345815448309321	0.0195280931600085	0	0	1	0.818872817221539	1	0.0867835452091005	2
ENSG00000184557	SOCS3	-0.40872820095857	-0.15659933048567	0.0955295399872296	0.223471127455662	13.5334902754504	0.00115143632493716	0.128639542594486	0.0370781118159236	85.2218462547834	6.76674513772519	0.818872817221539	1	0.0867835452091005	3
ENSG00000196531	NACA	-0.477415110473342	-0.182919670342621	0.111575769788101	0.223455656682585	14.8626432792333	0.00059240404963299	0.150255536557643	0.0552706819259173	86.54344343449	7.43132163961663	0.818872817221539	1	0.0867835452091005	3
ENSG00000253311	LINC01847	-0.0143557730643904	-0.00550064778932753	0.00335447748573531	0.22341590278893	0.226136164873805	0.634403723113889	0.00451800407809069	0	0	1	0.818872817221539	1	0.0867835452091005	2
ENSG00000070729	CNGB1	-0.00428026942419131	0.00700554467481273	0.0182913587738168	0.223746532567921	1.71736353322239	0.423720276537832	0.00575817422566185	0	0	1	0.819244944551333	1	0.0865862299092529	3
ENSG00000141295	SCRN2	-0.124810932007558	-0.0478047964006184	0.0292013392063209	0.22370694181943	1.03604266323654	0.595698071560922	0.0392895666524252	0	0	1	0.819244944551333	1	0.0865862299092529	3
ENSG00000234719	NPIPB2	-0.0324614888451828	0.0531353576796759	0.138732204204534	0.22372858774982	0.0079885975976898	0.928780747997545	0.0436726629672972	0	0	1	0.819244944551333	1	0.0865862299092529	2
ENSG00000228109	MELTF-AS1	-0.275583499504	0.450594942282057	1.17677338406811	0.223923618779703	15.3865292068076	8.76106427075715e-05	0.370506013127822	0.257457008627209	93.5008084893014	15.3865292068076	0.819681045750561	1	0.0863551073936952	2
ENSG00000100997	ABHD12	-0.265398243393795	-0.101585136974779	0.0622279694442365	0.22420249037121	1.04766284161196	0.592247047722403	0.0835796513156123	0	0	1	0.819701443525545	1	0.0863443001035392	3
ENSG00000110092	CCND1	-0.0623506792946406	0.101841504209155	0.26603368771295	0.224105623255363	6.52095409770069	0.0383700892438482	0.0837730615454786	0.0142419412499749	69.3296414905726	3.26047704885034	0.819701443525545	1	0.0863443001035392	3
ENSG00000117385	P3H1	-0.07504664422833	-0.0287290745942247	0.0175884950398806	0.224101839621446	1.04278693930275	0.593692678568884	0.0236318473193653	0	0	1	0.819701443525545	1	0.0863443001035392	3
ENSG00000119616	FCF1	-0.0184749464234369	0.0301569026304033	0.0787887516842435	0.224219104627098	0.978126906218581	0.613200416286406	0.0248126238223978	0	0	1	0.819701443525545	1	0.0863443001035392	3
ENSG00000139842	CUL4A	-1.12754833338458	-0.431709430993735	0.264129471397105	0.223987751673347	12.4650657471834	0.00196446983606892	0.355026371851488	0.308904358174575	83.9551588369927	6.2325328735917	0.819701443525545	1	0.0863443001035392	3
ENSG00000005187	ACSM3	-0.0515373776887844	-0.0197181749240205	0.0121010278407434	0.2245269755169	1.23687895590093	0.538784567100783	0.0162345854391967	0	0	1	0.81970789973825	1	0.0863408794843226	3
ENSG00000064545	TMEM161A	-0.0235053003481777	0.0382591408011469	0.100023581950472	0.224719863559026	1.87491668317342	0.391621940685647	0.0315130490338163	0	0	1	0.81970789973825	1	0.0863408794843226	3
ENSG00000099889	ARVCF	-0.67164063826694	-0.257031029647901	0.157578578971138	0.224346878351487	12.1191988323601	0.00233533619807654	0.211539401687698	0.109982593531332	83.4972589552728	6.05959941618007	0.81970789973825	1	0.0863408794843226	3
ENSG00000117280	RAB29	-0.551638254400186	-0.210963284112486	0.129711686175215	0.224858685377727	19.7960760924496	5.02732190940033e-05	0.173816954278192	0.0768840060194601	89.8969877128184	9.8980380462248	0.81970789973825	1	0.0863408794843226	3
ENSG00000129646	QRICH2	-0.0265470350294059	0.0432608882932389	0.113068811615884	0.224512789078783	2.59952575031402	0.272596424755236	0.0356169418791778	0.00101997025635361	23.0628894613411	1.29976287515701	0.81970789973825	1	0.0863408794843226	3
ENSG00000130224	LRCH2	-0.527180426080902	-0.201741407109992	0.123697611860919	0.22436903995395	31.9594573552959	1.14839690397016e-07	0.166043366887316	0.0743628390770702	93.742071469594	15.9797286776479	0.81970789973825	1	0.0863408794843226	3
ENSG00000140265	ZSCAN29	-0.0859733319479574	-0.0328803412604353	0.0202126494270867	0.224824015880693	0.884661723344188	0.64253700941325	0.0270887583171491	0	0	1	0.81970789973825	1	0.0863408794843226	3
ENSG00000144354	CDCA7	-0.058930631710318	-0.0225414577850824	0.0138477161401532	0.224705874386541	1.71690555219109	0.423817315572534	0.0185662462230269	0	0	1	0.81970789973825	1	0.0863408794843226	3
ENSG00000145386	CCNA2	-0.0590928980539676	0.096161515963016	0.25141592998	0.224761868752899	8.53216462950597	0.0140366668171878	0.0792128912784167	0.0129305307932421	76.5592896193823	4.26608231475299	0.81970789973825	1	0.0863408794843226	3
ENSG00000170325	PRDM10	-0.0641578915466091	0.104542638899398	0.273243169345406	0.224527413629382	3.3020417491142	0.191853949797058	0.0860732808238804	0.0105307229681601	39.4314138960684	1.6510208745571	0.81970789973825	1	0.0863408794843226	3
ENSG00000196597	ZNF782	-0.407842850853639	-0.156028981188752	0.0957848884761348	0.22458225279412	3.4601095439166	0.177274700021487	0.128478824943296	0.0241627010464616	42.198361797062	1.7300547719583	0.81970789973825	1	0.0863408794843226	3
ENSG00000213578	CPLX3	-0.358233028549123	-0.1369743493285	0.0842843298921218	0.224995044240434	6.11825924929003	0.0133792489822481	0.112889155599737	0.0215524968312071	83.6554817431765	6.11825924929003	0.819993539682138	1	0.0861895691912238	2
ENSG00000105053	VRK3	-0.11238971675748	0.182401106088539	0.477191928934558	0.2252357592819	6.21654427035255	0.0446780863789262	0.150406244793931	0.0456230196730012	67.8277848106344	3.10827213517627	0.82023645774555	1	0.0860609311643236	3
ENSG00000176715	ACSF3	-0.0303147980954964	0.0492053880899454	0.128725574275387	0.225212515127545	0.95898681048039	0.619096943645038	0.0405722690889664	0	0	1	0.82023645774555	1	0.0860609311643236	3
ENSG00000187595	ZNF385C	-0.0060456289934318	0.00981399588516523	0.0256736207637623	0.225193626145481	0.136959923792931	0.933812171741028	0.00809179403483724	0	0	1	0.82023645774555	1	0.0860609311643236	3
ENSG00000120693	SMAD9	-2.58589665789175	-0.988293145089145	0.609310367713459	0.225339071651049	102.386574721057	5.84840970117958e-23	0.815118811061988	1.92658288384469	98.0466188995493	51.1932873605283	0.820263574272117	1	0.0860465738858988	3
ENSG00000167994	RAB3IL1	-0.0439157332538111	-0.0167835213239479	0.0103486906059154	0.225359250369449	0.713310313669527	0.398347053565259	0.0138432196427479	0	0	1	0.820263574272117	1	0.0860465738858988	2
ENSG00000112367	FIG4	-0.601605203992433	-0.229819861480869	0.141965481030696	0.225682500388188	15.757080780799	0.000378785532484874	0.189689884836742	0.087592313282845	87.3072936045544	7.87854039039948	0.820466698308148	1	0.0859390417096296	3
ENSG00000117425	PTCH2	-0.0750510788178309	0.121398772790391	0.317848624398614	0.225824297825244	5.07713054483114	0.0789796327997763	0.100231357901366	0.0171624466635312	60.6076703693165	2.53856527241557	0.820466698308148	1	0.0859390417096296	3
ENSG00000128918	ALDH1A2	-0.111222904889243	0.179802838897822	0.470828582684888	0.225928444086284	9.01286313125589	0.0110377775681837	0.148485250791667	0.0456388710221329	77.8094932667494	4.50643156562795	0.820466698308148	1	0.0859390417096296	3
ENSG00000151465	CDC123	-0.397051455004021	-0.151668332802388	0.0937147893992447	0.225730656601525	6.77865994396697	0.0337312702257303	0.12519777104946	0.0321374587217081	70.4956434379039	3.38932997198348	0.820466698308148	1	0.0859390417096296	3
ENSG00000154473	BUB3	-0.102491981205438	-0.0391397853908393	0.0242124104237597	0.225937388166769	0.523952132884885	0.769529441064348	0.0323231428303341	0	0	1	0.820466698308148	1	0.0859390417096296	3
ENSG00000165359	INTS6L	-0.433290723228332	0.701014531783883	1.8353197867961	0.225787447264492	99.0702997754966	3.07013691437425e-22	0.578737805367583	0.976536275241569	97.9812315047676	49.5351498877483	0.820466698308148	1	0.0859390417096296	3
ENSG00000196369	SRGAP2B	-0.152774810845348	0.247572003151504	0.647918817148356	0.225501030183355	23.1147689699272	9.56514797273195e-06	0.204262331938105	0.107315842259115	91.3475232973254	11.5573844849636	0.820466698308148	1	0.0859390417096296	3
ENSG00000198046	ZNF667	-0.0319868856552266	0.051760114927072	0.135507115509371	0.225756573015869	1.29169804878957	0.524217279855319	0.0427288466741656	0	0	1	0.820466698308148	1	0.0859390417096296	3
ENSG00000236618	PITPNA-AS1	-0.108308527424479	-0.0413831933648963	0.0255421406946862	0.22553489595967	4.27186955299219	0.0387482760011984	0.0341462060463769	0.00185071253654364	76.5910454990472	4.27186955299219	0.820466698308148	1	0.0859390417096296	2
ENSG00000182389	CACNB4	-0.137651321892988	0.2223990854605	0.582449492813988	0.226030454465833	6.03844390071893	0.0488392029074319	0.183702563002953	0.06182951068741	66.8788841482508	3.01922195035947	0.820593871284921	1	0.085871730943417	3
ENSG00000016602	CLCA4	-0.0444694226395144	0.0716640784324913	0.187797579504497	0.22648554629867	2.37482351493323	0.123305532413478	0.059252875046711	0.00487168293500715	57.8916077884585	2.37482351493323	0.82078964850834	1	0.0857681293570833	2
ENSG00000033178	UBA6	-0.245655139205644	-0.093703963740545	0.0582472117245544	0.226795805869799	1.01751770927344	0.601241343821237	0.0775275345178131	0	0	1	0.82078964850834	1	0.0857681293570833	3
ENSG00000125249	RAP2A	-0.187514752955948	-0.071542810547247	0.0444291318614535	0.22662556715603	3.35798035306449	0.186562275913007	0.05917044564261	0.00483117833858293	40.440390064379	1.67899017653225	0.82078964850834	1	0.0857681293570833	3
ENSG00000130222	GADD45G	-0.4454988892984	-0.169897315363625	0.105704258571151	0.226955275943913	12.7435334138721	0.000357242154805366	0.140615631771138	0.0364738767201482	92.1528828188935	12.7435334138721	0.82078964850834	1	0.0857681293570833	2
ENSG00000147027	TMEM47	-0.163578788573792	0.264098934714246	0.691776658002284	0.226158369829634	5.67103108947702	0.0586882616087769	0.218206929648455	0.0924159659938836	64.7330446889784	2.83551554473851	0.82078964850834	1	0.0857681293570833	3
ENSG00000148337	CIZ1	-0.116137692597229	-0.0443352006967375	0.0274672912037544	0.226202046366979	0.087845687702961	0.957027795203197	0.0366345976083544	0	0	1	0.82078964850834	1	0.0857681293570833	3
ENSG00000151657	KIN	-0.121000001065673	-0.0461847859265566	0.0286304292125599	0.226309120357215	0.135474291966766	0.934506079973159	0.0381717295466903	0	0	1	0.82078964850834	1	0.0857681293570833	3
ENSG00000158850	B4GALT3	-0.0387587926410727	-0.0147815963858176	0.00919559986943743	0.226935892569792	0.923662499241813	0.630128665421595	0.0122334881887545	0	0	1	0.82078964850834	1	0.0857681293570833	3
ENSG00000159210	SNF8	-0.323078427946335	-0.123248587744269	0.0765812524577972	0.226723380381954	7.14776921176609	0.0280466914488477	0.101955873566197	0.0220617596573427	72.0192420775455	3.57388460588305	0.82078964850834	1	0.0857681293570833	3
ENSG00000164692	COL1A2	-0.00926714849400619	0.0148986748230405	0.0390644981400873	0.226911176498932	0.764920585915012	0.38179301111671	0.0123297282540208	0	0	1	0.82078964850834	1	0.0857681293570833	2
ENSG00000167566	NCKAP5L	-0.480402703420336	-0.183224237413957	0.113954228592421	0.226890272683997	10.8090650137507	0.00449615583188181	0.15162445246468	0.0539097319761806	81.4970120222636	5.40453250687533	0.82078964850834	1	0.0857681293570833	3
ENSG00000172943	PHF8	-0.148910142433082	-0.0567895925975552	0.0353309572379719	0.226947350039271	1.36571132851123	0.505172328049077	0.0470011441853841	0	0	1	0.82078964850834	1	0.0857681293570833	3
ENSG00000180879	SSR4	-0.0852488691893881	-0.032518128431675	0.0202126123260382	0.22678749316214	0.577442057714115	0.749221187342298	0.0269039335281906	0	0	1	0.82078964850834	1	0.0857681293570833	3
ENSG00000185837	HDHD5-AS1	-0.193691683789212	-0.073898379719684	0.0458949243498443	0.226637003443737	3.59026424269996	0.0581190010445201	0.0611201557857403	0.00562181849589419	72.1468969301274	3.59026424269996	0.82078964850834	1	0.0857681293570833	2
ENSG00000198018	ENTPD7	-0.233471446256553	0.375535381328353	0.984542208913259	0.226822760297286	20.5989425948924	3.36508817905336e-05	0.310723478792812	0.254036526947918	90.290763757476	10.2994712974462	0.82078964850834	1	0.0857681293570833	3
ENSG00000120915	EPHX2	-0.192336177828433	0.308975853474799	0.810287884778032	0.2270498626187	9.98846878538367	0.00677690756327431	0.255776144489143	0.152174681499078	79.976910946284	4.99423439269183	0.820921715560246	1	0.0856982559393032	3
ENSG00000127527	EPS15L1	-2.7792130114957	-1.05959561784567	0.660021775804369	0.227165514743141	33.0356687260557	6.70495215457055e-08	0.877371935001947	2.14058294725411	93.9459375967692	16.5178343630278	0.821129859862896	1	0.0855881547416094	3
ENSG00000148700	ADD3	-4.00353609961573	-1.52624866623807	0.951038767139593	0.227229105108706	44.8924543698473	1.78536655129724e-10	1.26394538517962	4.48608253473487	95.5449083190619	22.4462271849237	0.82114975943808	1	0.0855776300105055	3
ENSG00000112782	CLIC5	-0.143872660283548	0.230587178356598	0.605047016996744	0.227463472534906	14.9416866228545	0.000569447872434366	0.191054448752037	0.0901869261796104	86.614630259071	7.47084331142726	0.821259255596367	1	0.0855197229033613	3
ENSG00000162928	PEX13	-0.373450557856934	-0.142347009315134	0.0887565392266662	0.227343788856691	11.5112755401936	0.00316488749665987	0.117912140409067	0.0325661660222368	82.6257308061417	5.75563777009681	0.821259255596367	1	0.0855197229033613	3
